theta_x_deg,theta_y_deg,theta_deg,I_clean
28.072486935852957,-55.71312302279104,57.34954116147778,0.6210152983994481
33.690067525979785,-55.71312302279104,58.171942883738076,0.5892508198556585
38.659808254090095,-55.71312302279104,59.09673032602228,0.5404458541404091
43.025065989118026,-55.71312302279104,60.0914649349183,0.5145979657702572
46.8476102659946,-55.71312302279104,61.12717611454782,0.488670636924683
50.19442890773481,-55.71312302279104,62.17947171866276,0.45411515070749714
53.13010235415598,-55.71312302279104,63.22884562978168,0.425874953324458
60.01836063115067,-55.71312302279104,66.23057961857945,0.3250826600865646
-61.82140989004083,-53.13010235415598,66.44623369171494,0.3192538311392679
-60.01836063115067,-53.13010235415598,65.42618405481251,0.35121536691160193
-55.71312302279104,-53.13010235415598,63.22884562978168,0.425874953324458
-53.13010235415598,-53.13010235415598,62.06164727039765,0.4572691926031223
-50.19442890773481,-53.13010235415598,60.86161797684106,0.49775474090416705
-46.8476102659946,-53.13010235415598,59.64455852152441,0.5223814866349784
-43.025065989118026,-53.13010235415598,58.432438492890626,0.575552032950769
-38.659808254090095,-53.13010235415598,57.254130791918556,0.6243236492252088
-33.690067525979785,-53.13010235415598,56.145485187379485,0.6722834797026418
-28.072486935852957,-53.13010235415598,55.14828595098202,0.7240541678154181
-21.80140948635181,-53.13010235415598,54.30767803914881,0.7525449009394266
-14.931417178137552,-53.13010235415598,53.667916257882915,0.7763032265673036
-7.594643368591445,-53.13010235415598,53.2668334470439,0.7948743211693715
0.0,-53.13010235415598,53.13010235415599,0.8011832270927519
7.594643368591445,-53.13010235415598,53.2668334470439,0.7948743211693715
14.931417178137552,-53.13010235415598,53.667916257882915,0.7763032265673036
21.80140948635181,-53.13010235415598,54.30767803914881,0.7525449009394265
28.072486935852957,-53.13010235415598,55.14828595098202,0.7240541678154182
33.690067525979785,-53.13010235415598,56.145485187379485,0.6722834797026419
38.659808254090095,-53.13010235415598,57.254130791918556,0.6243236492252088
43.025065989118026,-53.13010235415598,58.432438492890626,0.575552032950769
46.8476102659946,-53.13010235415598,59.64455852152441,0.5223814866349783
50.19442890773481,-53.13010235415598,60.86161797684106,0.49775474090416705
53.13010235415598,-53.13010235415598,62.06164727039765,0.4572691926031223
55.71312302279104,-53.13010235415598,63.22884562978168,0.425874953324458
57.9946167919165,-53.13010235415598,64.3525543477082,0.3914584510948303
-60.01836063115067,-50.19442890773481,64.6230664748477,0.38239702380958546
-57.9946167919165,-50.19442890773481,63.43494882292201,0.41966668479385244
-55.71312302279104,-50.19442890773481,62.17947171866276,0.45411515070749714
-53.13010235415598,-50.19442890773481,60.86161797684106,0.49775474090416716
-50.19442890773481,-50.19442890773481,59.49104113379719,0.5250470515625989
-46.8476102659946,-50.19442890773481,58.083652987429666,0.5938850107732366
-43.025065989118026,-50.19442890773481,56.66334051820683,0.6447300750452202
-38.659808254090095,-50.19442890773481,55.26351871874204,0.7198570932763421
-33.690067525979785,-50.19442890773481,53.9279946610351,0.7653159489328233
-28.072486935852957,-50.19442890773481,52.71037887919576,0.820479053607724
-21.80140948635181,-50.19442890773481,51.67118189854413,0.8662095109095136
-14.931417178137552,-50.19442890773481,50.872017509052405,0.9020832002812622
-7.594643368591445,-50.19442890773481,50.367207149697315,0.9340876556534219
0.0,-50.19442890773481,50.1944289077348,0.9449882907910894
7.594643368591445,-50.19442890773481,50.367207149697315,0.9340876556534219
14.931417178137552,-50.19442890773481,50.872017509052405,0.9020832002812623
21.80140948635181,-50.19442890773481,51.67118189854413,0.8662095109095137
28.072486935852957,-50.19442890773481,52.71037887919576,0.820479053607724
33.690067525979785,-50.19442890773481,53.9279946610351,0.7653159489328233
38.659808254090095,-50.19442890773481,55.26351871874204,0.7198570932763421
43.025065989118026,-50.19442890773481,56.66334051820683,0.6447300750452202
46.8476102659946,-50.19442890773481,58.083652987429666,0.5938850107732367
50.19442890773481,-50.19442890773481,59.49104113379719,0.5250470515625988
53.13010235415598,-50.19442890773481,60.86161797684106,0.497754740904167
55.71312302279104,-50.19442890773481,62.17947171866276,0.4541151507074972
57.9946167919165,-50.19442890773481,63.43494882292201,0.41966668479385244
60.01836063115067,-50.19442890773481,64.6230664748477,0.38239702380958546
61.82140989004083,-50.19442890773481,65.7421808579139,0.33889123931881704
-60.01836063115067,-46.8476102659946,63.83320567697634,0.4074510276645647
-57.9946167919165,-46.8476102659946,62.52415070201769,0.44486882830735563
-55.71312302279104,-46.8476102659946,61.12717611454782,0.4886706369246831
-53.13010235415598,-46.8476102659946,59.64455852152441,0.5223814866349784
-50.19442890773481,-46.8476102659946,58.08365298742965,0.593885010773237
-46.8476102659946,-46.8476102659946,56.45910026804731,0.6552473586898676
-43.025065989118026,-46.8476102659946,54.795476248920686,0.7360479346625506
-38.659808254090095,-46.8476102659946,53.13010235415599,0.8011832270927521
-33.690067525979785,-46.8476102659946,51.515356371572445,0.8729149351904552
-28.072486935852957,-46.8476102659946,50.01930949246517,0.9560087137941168
-21.80140948635181,-46.8476102659946,48.72306040712623,1.0165550452225873
-14.931417178137552,-46.8476102659946,47.7132109090621,1.0498008744188234
-7.594643368591445,-46.8476102659946,47.069172110165034,1.0679370689799754
0.0,-46.8476102659946,46.84761026599459,1.0741327717104385
7.594643368591445,-46.8476102659946,47.069172110165034,1.0679370689799756
14.931417178137552,-46.8476102659946,47.7132109090621,1.0498008744188234
21.80140948635181,-46.8476102659946,48.72306040712623,1.0165550452225875
28.072486935852957,-46.8476102659946,50.01930949246517,0.9560087137941167
33.690067525979785,-46.8476102659946,51.515356371572445,0.8729149351904553
38.659808254090095,-46.8476102659946,53.13010235415599,0.8011832270927519
43.025065989118026,-46.8476102659946,54.795476248920686,0.7360479346625506
46.8476102659946,-46.8476102659946,56.45910026804731,0.6552473586898676
50.19442890773481,-46.8476102659946,58.08365298742965,0.593885010773237
53.13010235415598,-46.8476102659946,59.64455852152441,0.5223814866349784
55.71312302279104,-46.8476102659946,61.12717611454782,0.4886706369246831
57.9946167919165,-46.8476102659946,62.52415070201769,0.44486882830735575
60.01836063115067,-46.8476102659946,63.83320567697634,0.4074510276645647
-61.82140989004083,-43.025065989118026,64.3982431428705,0.39004817467696806
-60.01836063115067,-43.025065989118026,63.071065655421464,0.4301380230971664
-57.9946167919165,-43.025065989118026,61.637084076636626,0.47116291124314896
-55.71312302279104,-43.025065989118026,60.0914649349183,0.5145979657702573
-53.13010235415598,-43.025065989118026,58.432438492890626,0.575552032950769
-50.19442890773481,-43.025065989118026,56.66334051820683,0.6447300750452202
-46.8476102659946,-43.025065989118026,54.79547624892069,0.7360479346625501
-43.025065989118026,-43.025065989118026,52.851906313522925,0.8139845973237043
-38.659808254090095,-43.025065989118026,50.872017509052405,0.9020832002812621
-33.690067525979785,-43.025065989118026,48.91621694993933,1.0099004730405963
-28.072486935852957,-43.025065989118026,47.06917211016504,1.0679370689799752
-21.80140948635181,-43.025065989118026,45.43882509998972,1.1316436858534875
-14.931417178137552,-43.025065989118026,44.14764869887604,1.195330717006615
-7.594643368591445,-43.025065989118026,43.31385665828306,1.2381418015432932
0.0,-43.025065989118026,43.02506598911803,1.251454587402567
7.594643368591445,-43.025065989118026,43.31385665828306,1.238141801543293
14.931417178137552,-43.025065989118026,44.14764869887604,1.195330717006615
21.80140948635181,-43.025065989118026,45.43882509998972,1.1316436858534873
28.072486935852957,-43.025065989118026,47.06917211016504,1.0679370689799752
33.690067525979785,-43.025065989118026,48.91621694993933,1.0099004730405963
38.659808254090095,-43.025065989118026,50.872017509052405,0.9020832002812622
43.025065989118026,-43.025065989118026,52.851906313522925,0.8139845973237045
46.8476102659946,-43.025065989118026,54.79547624892069,0.7360479346625503
50.19442890773481,-43.025065989118026,56.66334051820683,0.6447300750452203
53.13010235415598,-43.025065989118026,58.432438492890626,0.575552032950769
55.71312302279104,-43.025065989118026,60.0914649349183,0.5145979657702572
57.9946167919165,-43.025065989118026,61.637084076636626,0.47116291124314885
61.82140989004083,-43.025065989118026,64.3982431428705,0.39004817467696806
-61.82140989004083,-38.659808254090095,63.78440550153861,0.4089501247926982
-60.01836063115067,-38.659808254090095,62.35343125851404,0.4494521722611448
-57.9946167919165,-38.659808254090095,60.7940677526006,0.5000617392629789
-55.71312302279104,-38.659808254090095,59.09673032602228,0.5404458541404091
-53.13010235415598,-38.659808254090095,57.254130791918556,0.6243236492252088
-50.19442890773481,-38.659808254090095,55.26351871874204,0.7198570932763421
-46.8476102659946,-38.659808254090095,53.13010235415599,0.801183227092752
-43.025065989118026,-38.659808254090095,50.872017509052405,0.9020832002812622
-38.659808254090095,-38.659808254090095,48.527065691059505,1.0232872977227048
-33.690067525979785,-38.659808254090095,46.160893181975155,1.0974037540504
-28.072486935852957,-38.659808254090095,43.87496690858163,1.2094031803118404
-21.80140948635181,-38.659808254090095,41.810314895778596,1.2938474658444852
-14.931417178137552,-38.659808254090095,40.140066148783866,1.3656021253368706
-7.594643368591445,-38.659808254090095,39.043262269600525,1.416236148882385
0.0,-38.659808254090095,38.659808254090095,1.4341587797903395
7.594643368591445,-38.659808254090095,39.043262269600525,1.4162361488823847
14.931417178137552,-38.659808254090095,40.140066148783866,1.3656021253368706
21.80140948635181,-38.659808254090095,41.810314895778596,1.2938474658444852
28.072486935852957,-38.659808254090095,43.87496690858163,1.2094031803118404
33.690067525979785,-38.659808254090095,46.160893181975155,1.0974037540503998
38.659808254090095,-38.659808254090095,48.527065691059505,1.023287297722705
43.025065989118026,-38.659808254090095,50.872017509052405,0.9020832002812621
46.8476102659946,-38.659808254090095,53.13010235415599,0.801183227092752
50.19442890773481,-38.659808254090095,55.26351871874204,0.7198570932763421
53.13010235415598,-38.659808254090095,57.254130791918556,0.6243236492252088
55.71312302279104,-38.659808254090095,59.09673032602228,0.5404458541404091
57.9946167919165,-38.659808254090095,60.7940677526006,0.5000617392629789
60.01836063115067,-38.659808254090095,62.35343125851404,0.4494521722611448
-61.82140989004083,-33.690067525979785,63.22884562978168,0.425874953324458
-60.01836063115067,-33.690067525979785,61.698929737653955,0.46903367475977975
-57.9946167919165,-33.690067525979785,60.01836063115067,0.5158735898810117
-55.71312302279104,-33.690067525979785,58.171942883738076,0.5892508198556584
-53.13010235415598,-33.690067525979785,56.145485187379485,0.6722834797026418
-50.19442890773481,-33.690067525979785,53.9279946610351,0.7653159489328234
-46.8476102659946,-33.690067525979785,51.51535637157245,0.8729149351904547
-43.025065989118026,-33.690067525979785,48.91621694993933,1.0099004730405965
-38.659808254090095,-33.690067525979785,46.160893181975155,1.0974037540504
-33.690067525979785,-33.690067525979785,43.31385665828306,1.238141801543293
-28.072486935852957,-33.690067525979785,40.489039427861485,1.349811176821681
-21.80140948635181,-33.690067525979785,37.86364636173037,1.4708936099898702
-14.931417178137552,-33.690067525979785,35.67917778351085,1.583876907734546
-7.594643368591445,-33.690067525979785,34.21057985417024,1.643294579837975
0.0,-33.690067525979785,33.690067525979785,1.6671035783946828
7.594643368591445,-33.690067525979785,34.21057985417024,1.643294579837975
14.931417178137552,-33.690067525979785,35.67917778351085,1.5838769077345458
21.80140948635181,-33.690067525979785,37.86364636173037,1.4708936099898704
28.072486935852957,-33.690067525979785,40.489039427861485,1.3498111768216812
33.690067525979785,-33.690067525979785,43.31385665828306,1.238141801543293
38.659808254090095,-33.690067525979785,46.160893181975155,1.0974037540503998
43.025065989118026,-33.690067525979785,48.91621694993933,1.0099004730405965
46.8476102659946,-33.690067525979785,51.51535637157245,0.8729149351904547
50.19442890773481,-33.690067525979785,53.9279946610351,0.7653159489328233
53.13010235415598,-33.690067525979785,56.145485187379485,0.6722834797026418
55.71312302279104,-33.690067525979785,58.171942883738076,0.5892508198556585
57.9946167919165,-33.690067525979785,60.01836063115067,0.5158735898810117
60.01836063115067,-33.690067525979785,61.698929737653955,0.46903367475977975
61.82140989004083,-33.690067525979785,63.22884562978168,0.425874953324458
-61.82140989004083,-28.072486935852957,62.74690849122661,0.4388777179596834
-60.01836063115067,-28.072486935852957,61.12717611454784,0.4886706369246829
-57.9946167919165,-28.072486935852957,59.335151081155516,0.5277860406146753
-55.71312302279104,-28.072486935852957,57.34954116147778,0.6210152983994482
-53.13010235415598,-28.072486935852957,55.14828595098202,0.7240541678154181
-50.19442890773481,-28.072486935852957,52.71037887919576,0.820479053607724
-46.8476102659946,-28.072486935852957,50.01930949246517,0.9560087137941167
-43.025065989118026,-28.072486935852957,47.069172110165034,1.0679370689799754
-38.659808254090095,-28.072486935852957,43.87496690858163,1.2094031803118404
-33.690067525979785,-28.072486935852957,40.489039427861485,1.3498111768216812
-28.072486935852957,-28.072486935852957,37.025323467622584,1.5155927878988131
-21.80140948635181,-28.072486935852957,33.690067525979785,1.6671035783946828
-14.931417178137552,-28.072486935852957,30.806981117105188,1.8033296531555008
-7.594643368591445,-28.072486935852957,28.799681652550284,1.881938816112032
0.0,-28.072486935852957,28.07248693585296,1.9155170099968284
7.594643368591445,-28.072486935852957,28.799681652550284,1.8819388161120323
14.931417178137552,-28.072486935852957,30.806981117105188,1.8033296531555012
21.80140948635181,-28.072486935852957,33.690067525979785,1.6671035783946826
28.072486935852957,-28.072486935852957,37.025323467622584,1.515592787898813
33.690067525979785,-28.072486935852957,40.489039427861485,1.3498111768216814
38.659808254090095,-28.072486935852957,43.87496690858163,1.2094031803118401
43.025065989118026,-28.072486935852957,47.069172110165034,1.0679370689799754
46.8476102659946,-28.072486935852957,50.01930949246517,0.9560087137941167
50.19442890773481,-28.072486935852957,52.71037887919576,0.820479053607724
53.13010235415598,-28.072486935852957,55.14828595098202,0.724054167815418
55.71312302279104,-28.072486935852957,57.34954116147778,0.6210152983994481
57.9946167919165,-28.072486935852957,59.335151081155516,0.5277860406146752
60.01836063115067,-28.072486935852957,61.12717611454784,0.48867063692468277
61.82140989004083,-28.072486935852957,62.74690849122661,0.4388777179596834
-61.82140989004083,-21.80140948635181,62.35343125851404,0.4494521722611448
-60.01836063115067,-21.80140948635181,60.65753596474337,0.504688836689309
-57.9946167919165,-21.80140948635181,58.76993022442898,0.5577472767691735
-55.71312302279104,-21.80140948635181,56.66334051820683,0.6447300750452203
-53.13010235415598,-21.80140948635181,54.30767803914881,0.7525449009394264
-50.19442890773481,-21.80140948635181,51.67118189854413,0.8662095109095138
-46.8476102659946,-21.80140948635181,48.72306040712623,1.0165550452225873
-43.025065989118026,-21.80140948635181,45.43882509998972,1.1316436858534873
-38.659808254090095,-21.80140948635181,41.810314895778596,1.2938474658444852
-33.690067525979785,-21.80140948635181,37.86364636173037,1.4708936099898704
-28.072486935852957,-21.80140948635181,33.690067525979785,1.6671035783946826
-21.80140948635181,-21.80140948635181,29.496208496566442,1.8490412743734574
-14.931417178137552,-21.80140948635181,25.675463214971884,2.001187119490376
-7.594643368591445,-21.80140948635181,22.862089144234897,2.1554406305264466
0.0,-21.80140948635181,21.801409486351833,2.2296696271543794
7.594643368591445,-21.80140948635181,22.862089144234897,2.155440630526447
14.931417178137552,-21.80140948635181,25.675463214971884,2.0011871194903765
21.80140948635181,-21.80140948635181,29.496208496566442,1.8490412743734574
28.072486935852957,-21.80140948635181,33.690067525979785,1.6671035783946826
33.690067525979785,-21.80140948635181,37.86364636173037,1.4708936099898702
38.659808254090095,-21.80140948635181,41.810314895778596,1.293847465844485
43.025065989118026,-21.80140948635181,45.43882509998972,1.1316436858534873
46.8476102659946,-21.80140948635181,48.72306040712623,1.0165550452225873
50.19442890773481,-21.80140948635181,51.67118189854413,0.8662095109095136
53.13010235415598,-21.80140948635181,54.30767803914881,0.7525449009394265
55.71312302279104,-21.80140948635181,56.66334051820683,0.6447300750452202
57.9946167919165,-21.80140948635181,58.76993022442898,0.5577472767691734
60.01836063115067,-21.80140948635181,60.65753596474337,0.504688836689309
61.82140989004083,-21.80140948635181,62.35343125851404,0.4494521722611448
-61.82140989004083,-14.931417178137552,62.06164727039765,0.4572691926031223
-60.01836063115067,-14.931417178137552,60.30758709991969,0.5108213006534309
-57.9946167919165,-14.931417178137552,58.34632546962621,0.5800847470066555
-55.71312302279104,-14.931417178137552,56.145485187379485,0.6722834797026417
-53.13010235415598,-14.931417178137552,53.667916257882915,0.7763032265673037
-50.19442890773481,-14.931417178137552,50.872017509052405,0.9020832002812621
-46.8476102659946,-14.931417178137552,47.7132109090621,1.0498008744188234
-43.025065989118026,-14.931417178137552,44.14764869887604,1.195330717006615
-38.659808254090095,-14.931417178137552,40.140066148783866,1.3656021253368706
-33.690067525979785,-14.931417178137552,35.67917778351085,1.583876907734546
-28.072486935852957,-14.931417178137552,30.806981117105188,1.8033296531555012
-21.80140948635181,-14.931417178137552,25.675463214971884,2.001187119490376
-14.931417178137552,-14.931417178137552,20.662644004781907,2.290063166602746
-7.594643368591445,-14.931417178137552,16.601549599020245,2.491468690417762
0.0,-14.931417178137552,14.931417178137554,2.5767353872459084
7.594643368591445,-14.931417178137552,16.601549599020245,2.4914686904177623
14.931417178137552,-14.931417178137552,20.662644004781907,2.290063166602746
21.80140948635181,-14.931417178137552,25.675463214971884,2.001187119490376
28.072486935852957,-14.931417178137552,30.806981117105188,1.803329653155501
33.690067525979785,-14.931417178137552,35.67917778351085,1.5838769077345463
38.659808254090095,-14.931417178137552,40.140066148783866,1.3656021253368706
43.025065989118026,-14.931417178137552,44.14764869887604,1.1953307170066152
46.8476102659946,-14.931417178137552,47.7132109090621,1.0498008744188236
50.19442890773481,-14.931417178137552,50.872017509052405,0.9020832002812622
53.13010235415598,-14.931417178137552,53.667916257882915,0.7763032265673036
55.71312302279104,-14.931417178137552,56.145485187379485,0.6722834797026418
57.9946167919165,-14.931417178137552,58.34632546962621,0.5800847470066556
60.01836063115067,-14.931417178137552,60.30758709991969,0.5108213006534308
61.82140989004083,-14.931417178137552,62.06164727039765,0.4572691926031222
-61.82140989004083,-7.594643368591445,61.88205317814457,0.4627218093642326
-60.01836063115067,-7.594643368591445,60.0914649349183,0.5145979657702574
-57.9946167919165,-7.594643368591445,58.083652987429666,0.5938850107732367
-55.71312302279104,-7.594643368591445,55.82278575311073,0.6897478954644094
-53.13010235415598,-7.594643368591445,53.2668334470439,0.7948743211693715
-50.19442890773481,-7.594643368591445,50.36720714969732,0.9340876556534219
-46.8476102659946,-7.594643368591445,47.06917211016504,1.067937068979975
-43.025065989118026,-7.594643368591445,43.31385665828306,1.238141801543293
-38.659808254090095,-7.594643368591445,39.043262269600525,1.4162361488823847
-33.690067525979785,-7.594643368591445,34.21057985417024,1.643294579837975
-28.072486935852957,-7.594643368591445,28.799681652550284,1.881938816112032
-21.80140948635181,-7.594643368591445,22.86208914423493,2.1554406305264435
-14.931417178137552,-7.594643368591445,16.601549599020245,2.491468690417762
-7.594643368591445,-7.594643368591445,10.678414922779524,2.5911547158775416
0.0,-7.594643368591445,7.594643368591397,2.5760876444408005
7.594643368591445,-7.594643368591445,10.678414922779524,2.5911547158775416
14.931417178137552,-7.594643368591445,16.601549599020245,2.491468690417762
21.80140948635181,-7.594643368591445,22.86208914423493,2.1554406305264435
28.072486935852957,-7.594643368591445,28.799681652550284,1.881938816112032
33.690067525979785,-7.594643368591445,34.21057985417024,1.643294579837975
38.659808254090095,-7.594643368591445,39.043262269600525,1.4162361488823847
43.025065989118026,-7.594643368591445,43.31385665828306,1.238141801543293
46.8476102659946,-7.594643368591445,47.06917211016504,1.0679370689799752
50.19442890773481,-7.594643368591445,50.36720714969732,0.9340876556534218
53.13010235415598,-7.594643368591445,53.2668334470439,0.7948743211693714
55.71312302279104,-7.594643368591445,55.82278575311073,0.6897478954644094
57.9946167919165,-7.594643368591445,58.083652987429666,0.5938850107732366
60.01836063115067,-7.594643368591445,60.0914649349183,0.5145979657702574
61.82140989004083,-7.594643368591445,61.88205317814457,0.46272180936423263
-61.82140989004083,0.0,61.82140989004083,0.4648132491829725
-60.01836063115067,0.0,60.01836063115067,0.5158735898810116
-57.9946167919165,0.0,57.99461679191651,0.5985538715378054
-55.71312302279104,0.0,55.71312302279104,0.6956676675514335
-53.13010235415598,0.0,53.13010235415599,0.8011832270927518
-50.19442890773481,0.0,50.1944289077348,0.9449882907910895
-46.8476102659946,0.0,46.84761026599459,1.0741327717104387
-43.025065989118026,0.0,43.02506598911803,1.2514545874025673
-38.659808254090095,0.0,38.659808254090095,1.4341587797903395
-33.690067525979785,0.0,33.690067525979785,1.667103578394683
-28.072486935852957,0.0,28.07248693585296,1.9155170099968282
-21.80140948635181,0.0,21.801409486351833,2.22966962715438
-14.931417178137552,0.0,14.931417178137554,2.576735387245908
-7.594643368591445,0.0,7.594643368591397,2.5760876444408
0.0,0.0,0.0,2.576087644440799
7.594643368591445,0.0,7.594643368591397,2.5760876444408
14.931417178137552,0.0,14.931417178137554,2.576735387245908
21.80140948635181,0.0,21.801409486351833,2.22966962715438
28.072486935852957,0.0,28.07248693585296,1.9155170099968282
33.690067525979785,0.0,33.690067525979785,1.667103578394683
38.659808254090095,0.0,38.659808254090095,1.4341587797903397
43.025065989118026,0.0,43.02506598911803,1.2514545874025673
46.8476102659946,0.0,46.84761026599459,1.0741327717104387
50.19442890773481,0.0,50.1944289077348,0.9449882907910895
53.13010235415598,0.0,53.13010235415599,0.8011832270927519
55.71312302279104,0.0,55.71312302279104,0.6956676675514335
57.9946167919165,0.0,57.99461679191651,0.5985538715378053
60.01836063115067,0.0,60.01836063115067,0.5158735898810117
61.82140989004083,0.0,61.82140989004083,0.4648132491829727
-61.82140989004083,7.594643368591445,61.88205317814457,0.4627218093642326
-60.01836063115067,7.594643368591445,60.0914649349183,0.5145979657702574
-57.9946167919165,7.594643368591445,58.083652987429666,0.5938850107732367
-55.71312302279104,7.594643368591445,55.82278575311073,0.6897478954644094
-53.13010235415598,7.594643368591445,53.2668334470439,0.7948743211693714
-50.19442890773481,7.594643368591445,50.36720714969732,0.9340876556534218
-46.8476102659946,7.594643368591445,47.06917211016504,1.067937068979975
-43.025065989118026,7.594643368591445,43.31385665828306,1.238141801543293
-38.659808254090095,7.594643368591445,39.043262269600525,1.416236148882385
-33.690067525979785,7.594643368591445,34.21057985417024,1.6432945798379752
-28.072486935852957,7.594643368591445,28.799681652550284,1.881938816112032
-21.80140948635181,7.594643368591445,22.86208914423493,2.155440630526444
-14.931417178137552,7.594643368591445,16.601549599020245,2.4914686904177623
-7.594643368591445,7.594643368591445,10.678414922779524,2.591154715877541
0.0,7.594643368591445,7.594643368591397,2.5760876444408
7.594643368591445,7.594643368591445,10.678414922779524,2.5911547158775416
14.931417178137552,7.594643368591445,16.601549599020245,2.4914686904177623
21.80140948635181,7.594643368591445,22.86208914423493,2.155440630526444
28.072486935852957,7.594643368591445,28.799681652550284,1.8819388161120318
33.690067525979785,7.594643368591445,34.21057985417024,1.6432945798379752
38.659808254090095,7.594643368591445,39.043262269600525,1.4162361488823847
43.025065989118026,7.594643368591445,43.31385665828306,1.2381418015432928
46.8476102659946,7.594643368591445,47.06917211016504,1.067937068979975
50.19442890773481,7.594643368591445,50.36720714969732,0.9340876556534218
53.13010235415598,7.594643368591445,53.2668334470439,0.7948743211693715
55.71312302279104,7.594643368591445,55.82278575311073,0.6897478954644094
57.9946167919165,7.594643368591445,58.083652987429666,0.5938850107732367
60.01836063115067,7.594643368591445,60.0914649349183,0.5145979657702574
61.82140989004083,7.594643368591445,61.88205317814457,0.46272180936423263
-61.82140989004083,14.931417178137552,62.06164727039765,0.4572691926031223
-60.01836063115067,14.931417178137552,60.30758709991969,0.5108213006534308
-57.9946167919165,14.931417178137552,58.34632546962621,0.5800847470066556
